ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE
478,Asia,Southeast Asia,Philippines,Pangasinan,16.3,120.01667,Lingayen Gulf,Fringing,Cabungan,,Cabarruyan Island,0,0,PHL
479,Asia,Southeast Asia,Philippines,Pangasinan,16.25,120.03333,Lingayen Gulf,Fringing,Tanduyong,,Cabarruyan Island,0,0,PHL
480,Asia,Southeast Asia,Philippines,Pangasinan,16.23333,120.01667,Lingayen Gulf,Fringing,Caniogan,,Cabarruyan Island,0,0,PHL
481,Asia,Southeast Asia,Philippines,Pangasinan,16.21667,120.01667,Lingayen Gulf,Fringing,Sablig,,Cabarruyan Island,0,0,PHL
7695,Asia,Southeast Asia,Philippines,Pangasinan,16.40667,119.92917,Lingayen Gulf,Fringing,Santiago Island,,,0,0,PHL
12334,Asia,Southeast Asia,Philippines,Pangasinan,16.38333,119.85,Lingayen Gulf,Fringing,Balingasay,,Luzon,0,0,PHL
12335,Asia,Southeast Asia,Philippines,Pangasinan,16.40833,119.89167,Lingayen Gulf,Fringing,Picocobuan,,Luzon,0,0,PHL
482,Asia,Southeast Asia,Philippines,Pangasinan,16.2,120.03333,Lingayen Gulf,Fringing,Macaleeng,,Cabarruyan Island,0,0,PHL
483,Asia,Southeast Asia,Philippines,Pangasinan,16.18333,120.01667,Lingayen Gulf,Fringing,Batiarao,,Cabarruyan Island,0,0,PHL
485,Asia,Southeast Asia,Philippines,Pangasinan,16.3,119.96667,Lingayen Gulf,Fringing,Cabarruyan Island,,"Cabarruyan Island, Luzon",0,0,PHL
3915,Asia,Southeast Asia,Philippines,Pangasinan,16.5,120.08333,Lingayen Gulf,Fringing,Fourteen Mile Reef,,,0,0,PHL
11140,Asia,Southeast Asia,Philippines,Quezon,13.78333,121.91667,Tayabas Bay,Fringing,Silangcapo Point ( Punta ),,,0,0,PHL
11141,Asia,Southeast Asia,Philippines,Quezon,13.78333,121.88333,Tayabas Bay,Patch,Malatandang Reef,,,0,0,PHL
11142,Asia,Southeast Asia,Philippines,Quezon,13.8,121.85,Tayabas Bay,Fringing,Calotan,,,0,0,PHL
11143,Asia,Southeast Asia,Philippines,Quezon,13.88283,121.7795,Tayabas Bay,Fringing,Padre Burgos,,,0,0,PHL
11144,Asia,Southeast Asia,Philippines,Quezon,13.85,121.8,Tayabas Bay,Fringing,Pagbilao Chica Island,,,0,0,PHL
11145,Asia,Southeast Asia,Philippines,Quezon,13.9,121.73333,Tayabas Bay,Fringing,Patayan Island,,,0,0,PHL
11146,Asia,Southeast Asia,Philippines,Quezon,13.85,121.7,Tayabas Bay,Fringing,Capalos,,,0,0,PHL
11128,Asia,Southeast Asia,Philippines,Quezon,13.78333,122.56667,Ragay Gulf,,Capuluan Reef,,,0,0,PHL
4108,Asia,Southeast Asia,Philippines,Quezon,13.85667,121.86333,Quezon,Patch Reef,Pinaculan Point,,Luzon,0,0,PHL
4104,Asia,Southeast Asia,Philippines,Quezon,13.89167,121.75833,Tayabas Bay,Fringing,Pagbilao Grande Island,,Luzon,0,0,PHL
4106,Asia,Southeast Asia,Philippines,Quezon,13.88333,121.75,Tayabas Bay,Fringing,Cabuyao,,Luzon,0,0,PHL
11112,Asia,Southeast Asia,Philippines,Quezon,13.21667,122.73333,Ragay Gulf,Fringing,Arena Point,,,0,0,PHL
11113,Asia,Southeast Asia,Philippines,Quezon,13.33333,122.71667,Ragay Gulf,Fringing,Alibijaban Island,,,0,0,PHL
11114,Asia,Southeast Asia,Philippines,Quezon,13.43333,122.66667,Ragay Gulf,Fringing,Villa Nareyes,,,0,0,PHL
11115,Asia,Southeast Asia,Philippines,Quezon,13.55,122.6,Ragay Gulf,Fringing,Abuyon,,,0,0,PHL
11116,Asia,Southeast Asia,Philippines,Quezon,13.85,122.51667,Ragay Gulf,Fringing,Capuluan Point,,,0,0,PHL
11149,Asia,Southeast Asia,Philippines,Quezon,13.88283,121.7795,Tayabas Bay,Fringing,Mag-asawang Bato,,,0,0,PHL
11151,Asia,Southeast Asia,Philippines,Quezon,13.83333,121.66667,Tayabas Bay,Fringing/Patch/Non-reef,Tayabas Bay,,,0,0,PHL
11133,Asia,Southeast Asia,Philippines,Quezon,13.54083,122.21667,Tayabas Bay,Fringing,Ajos Point,,,0,0,PHL
11134,Asia,Southeast Asia,Philippines,Quezon,13.59667,122.2055,Tayabas Bay,Fringing,Tuquian,,,0,0,PHL
11135,Asia,Southeast Asia,Philippines,Quezon,13.6275,122.194,Tayabas Bay,Fringing,Bacong Reef,,,0,0,PHL
11136,Asia,Southeast Asia,Philippines,Quezon,13.6645,122.15,Tayabas Bay,Fringing,San Isidro,,,0,0,PHL
11137,Asia,Southeast Asia,Philippines,Quezon,13.66667,122.15,Tayabas Bay,Fringing,General Luna ( Hingoso ),,,0,0,PHL
11138,Asia,Southeast Asia,Philippines,Quezon,13.73333,122.06667,Tayabas Bay,Fringing,Silag,,,0,0,PHL
11139,Asia,Southeast Asia,Philippines,Quezon,13.7485,122.03333,Tayabas Bay,Patch,Kalaingin Reef,,,0,0,PHL
11153,Asia,Southeast Asia,Philippines,Quezon,13.58333,122.26667,Tayabas Bay,Fringing,Sandoval Point,,,0,0,PHL
11154,Asia,Southeast Asia,Philippines,Quezon,13.58333,122.3,Tayabas Bay,Fringing,Catanauan Bay,,,0,0,PHL
11155,Asia,Southeast Asia,Philippines,Quezon,13.58333,122.23333,Tayabas Bay,Shoal,Puting Buhangin Shoal,,,0,0,PHL
11156,Asia,Southeast Asia,Philippines,Quezon,13.6,122.26667,Tayabas Bay,Fringing,Tagabas Bay,,,0,0,PHL
11157,Asia,Southeast Asia,Philippines,Quezon,13.56667,122.33333,Tayabas Bay,Fringing,Pala Point,,,0,0,PHL
11158,Asia,Southeast Asia,Philippines,Quezon,13.33333,122.46667,,Fringing,Sabungin Reef,,,0,0,PHL
11159,Asia,Southeast Asia,Philippines,Quezon,13.3,122.5,,Fringing,Sabungin Point,,,0,0,PHL
11160,Asia,Southeast Asia,Philippines,Quezon,13.41667,122.48333,,Fringing,Ayoni Bay,,,0,0,PHL
11161,Asia,Southeast Asia,Philippines,Quezon,13.28333,122.51667,,Fringing,Aguasa Bay,,,0,0,PHL
11162,Asia,Southeast Asia,Philippines,Quezon,13.25,122.5,,Fringing,Pinamuntangan Point,,,0,0,PHL
11163,Asia,Southeast Asia,Philippines,Quezon,13.16667,122.6,,Fringing,Bondoc Point,,,0,0,PHL
11152,Asia,Southeast Asia,Philippines,Quezon,13.88333,121.78333,Tayabas Bay,Fringing,Capulaan Bay,,,0,0,PHL
11126,Asia,Southeast Asia,Philippines,Quezon,13.4,122.68333,Ragay Gulf,,Palad Reef,,,0,0,PHL
11127,Asia,Southeast Asia,Philippines,Quezon,13.48333,122.65,Ragay Gulf,,Pusgo Reef,,,0,0,PHL
11129,Asia,Southeast Asia,Philippines,Quezon,13.7,122.53333,Ragay Gulf,,Lian Point,,,0,0,PHL
7667,Asia,Southeast Asia,Philippines,Quezon,14.63333,121.93333,Polillo Islands,Bank/Shoal,Agta Point,,,0,0,PHL
7663,Asia,Southeast Asia,Philippines,Quezon,14.76667,122.08333,Quezon,Fringing/Shoal,Polillo Islands,,,0,0,PHL
7664,Asia,Southeast Asia,Philippines,Quezon,14.8,122.18333,Polillo Islands,Fringing,Patnanongan Island,,,0,0,PHL
7665,Asia,Southeast Asia,Philippines,Quezon,14.91667,122.16667,Polillo Islands,Bank/Shoal,Uala Islands,,,0,0,PHL
7666,Asia,Southeast Asia,Philippines,Quezon,14.86667,122.03333,Polillo Islands,Fringing,Palasan Island,,,0,0,PHL
7668,Asia,Southeast Asia,Philippines,Quezon,14.93333,122.15,Polillo Islands,Fringing,Kalongkooan Island,,,0,0,PHL
7669,Asia,Southeast Asia,Philippines,Quezon,14.9,122.11667,Polillo Islands,Fringing,Malaguianoan Island,,,0,0,PHL
7670,Asia,Southeast Asia,Philippines,Quezon,14.9,122.11667,Polillo Islands,Fringing,Ticlin Island,,,0,0,PHL
7671,Asia,Southeast Asia,Philippines,Quezon,14.88333,122.2,Polillo Islands,Fringing,Ikikon Island,,,0,0,PHL
7672,Asia,Southeast Asia,Philippines,Quezon,14.85,122.2,Polillo Islands,Fringing,Minamata Island,,,0,0,PHL
7673,Asia,Southeast Asia,Philippines,Quezon,14.81667,122.25,Polillo Islands,Fringing,Katakian Grande Island,,,0,0,PHL
7674,Asia,Southeast Asia,Philippines,Quezon,14.8,122.26667,Polillo Islands,Fringing,Katakian Chica Islet,,,0,0,PHL
7675,Asia,Southeast Asia,Philippines,Quezon,14.86667,122.26667,Polillo Islands,Fringing,East Ikikon Island,,,0,0,PHL
7676,Asia,Southeast Asia,Philippines,Quezon,14.88333,122,Polillo Islands,Fringing,Icol Island,,,0,0,PHL
7677,Asia,Southeast Asia,Philippines,Quezon,14.63333,122.31667,Polillo Islands,Fringing,Jomalig Island,,,0,0,PHL
7678,Asia,Southeast Asia,Philippines,Quezon,14.7,122.45,Polillo Islands,Fringing,Manlanat Islets,,,0,0,PHL
7679,Asia,Southeast Asia,Philippines,Quezon,14.75,122.43333,Polillo Islands,Fringing,Lantao Rock,,,0,0,PHL
7680,Asia,Southeast Asia,Philippines,Quezon,14.76667,122.48333,Polillo Islands,Fringing,Lantao Islets,,,0,0,PHL
9433,Asia,Southeast Asia,Philippines,Quezon,14,122.25,Calauag Bay,Fringing,Calauag Bay,,,0,0,PHL
12245,Asia,Southeast Asia,Philippines,Quezon,14.757,122.04717,Polillo Islands,Patch Reef,Cataoyan Reef,,Luzon,0,0,PHL
12246,Asia,Southeast Asia,Philippines,Quezon,14.86533,122.14333,Polillo Islands,Fringing,Katabunan Island ( Katibubukan ),,Luzon,0,0,PHL
12247,Asia,Southeast Asia,Philippines,Quezon,14.75417,122.03,Polillo Islands,Fringing,Langoyin Point,,Luzon,0,0,PHL
12248,Asia,Southeast Asia,Philippines,Quezon,14.84867,122.11717,Polillo Islands,Fringing,Lumaya Island,,Luzon,0,0,PHL
12249,Asia,Southeast Asia,Philippines,Quezon,14.88967,122.14133,Polillo Islands,Fringing,Malawis Island,,Luzon,0,0,PHL
12250,Asia,Southeast Asia,Philippines,Quezon,14.74633,122.14417,Polillo Islands,Fringing,Minasawa Island,,Luzon,0,0,PHL
12251,Asia,Southeast Asia,Philippines,Quezon,14.76083,122.10217,Polillo Islands,Patch Reef,Pacabalo Reef,,Luzon,0,0,PHL
12252,Asia,Southeast Asia,Philippines,Quezon,14.88967,122.14133,Polillo Islands,Fringing,Pandan Island ( Pandanon ),,Luzon,0,0,PHL
9014,Asia,Southeast Asia,Philippines,Romblon,13.63333,122.28333,Romblon Island,Fringing,Tongo Point,,Romblon Islands,0,0,PHL
76,Asia,Southeast Asia,Philippines,Romblon,13.03333,121.91667,Romblon,Fringing,Dos Hermanas Islands,,Romblon Islands,0,0,PHL
7732,Asia,Southeast Asia,Philippines,Romblon,13.03333,121.91667,Dos Hermanas Islands,Fringing,Isabel Island,,Romblon Islands,0,0,PHL
8376,Asia,Southeast Asia,Philippines,Romblon,12.23333,121.96667,Looc,Fringing,Agoho Point ( Agojo ),,Romblon,0,0,PHL
8377,Asia,Southeast Asia,Philippines,Romblon,12.25,121.98333,Looc Bay,Patch Reef,Looc Reef,,,0,0,PHL
7737,Asia,Southeast Asia,Philippines,Romblon,12.26667,121.96667,Tablas Island,Fringing,Cauit Point,,Romblon Islands,0,0,PHL
8988,Asia,Southeast Asia,Philippines,Romblon,12.31667,122.08333,Tablas Island,Fringing,Tugdan Point,,Romblon Islands,0,0,PHL
7807,Asia,Southeast Asia,Philippines,Romblon,12.35,122.13333,Romblon,Fringing,Tablas Island,,Romblon Islands,0,1,PHL
8989,Asia,Southeast Asia,Philippines,Romblon,12.15,122.03333,Tablas Island,Fringing,Cabahan Point,,Romblon Islands,0,0,PHL
8990,Asia,Southeast Asia,Philippines,Romblon,12.6,122.25,Tablas Island,Fringing,Lugbung Island,,Romblon Islands,0,0,PHL
8991,Asia,Southeast Asia,Philippines,Romblon,12.58333,122.26667,Tablas Island,Fringing,Agbatan Point,,Romblon Islands,0,0,PHL
8992,Asia,Southeast Asia,Philippines,Romblon,12.53333,122.25,Romblon Island,Fringing,San Pedro Point,,Romblon Islands,0,0,PHL
8993,Asia,Southeast Asia,Philippines,Romblon,12.55,122.31667,Romblon Island,Fringing,Calabago Point,,Romblon Islands,0,0,PHL
8994,Asia,Southeast Asia,Philippines,Romblon,12.5,122.55,Sibuyan Island,Fringing,Consumala Point,,Romblon Islands,0,0,PHL
8995,Asia,Southeast Asia,Philippines,Romblon,12.5,122.6,Sibuyan Island,Fringing,Silom,,Romblon Islands,0,0,PHL
8996,Asia,Southeast Asia,Philippines,Romblon,12.5,122.63333,Sibuyan Island,Fringing,Canloay Point,,Romblon Islands,0,0,PHL
8997,Asia,Southeast Asia,Philippines,Romblon,12.3,122.6,Sibuyan Island,Fringing,San Fernando,,Romblon Islands,0,0,PHL
8998,Asia,Southeast Asia,Philippines,Romblon,12.23333,122.63333,Sibuyan Island,Fringing,Prueba Reef,,Romblon Islands,0,0,PHL
8999,Asia,Southeast Asia,Philippines,Romblon,12.2,122.7,Sibuyan Island,Fringing,Cresta de Gallo,,Romblon Islands,0,0,PHL
9000,Asia,Southeast Asia,Philippines,Romblon,12.16667,122.71667,Sibuyan Island,Fringing,Romero Reef,,Romblon Islands,0,0,PHL
9001,Asia,Southeast Asia,Philippines,Romblon,12.21667,122.71667,Sibuyan Island,Fringing,Aubarede Reef,,Romblon Islands,0,0,PHL
9002,Asia,Southeast Asia,Philippines,Romblon,12.25,122.76667,Sibuyan Island,Fringing,Roda Reef,,Romblon Islands,0,0,PHL
9003,Asia,Southeast Asia,Philippines,Romblon,12.23333,122.86667,Sibuyan Island,Fringing,Anda Reef,,Romblon Islands,0,0,PHL
9004,Asia,Southeast Asia,Philippines,Romblon,12.33333,122.83333,Sibuyan Island,Fringing,Cervera Reef,,Romblon Islands,0,0,PHL
9005,Asia,Southeast Asia,Philippines,Romblon,12.21667,122.98333,Sibuyan Island,Fringing,Pineda Reef,,Romblon Islands,0,0,PHL
9006,Asia,Southeast Asia,Philippines,Romblon,12.18333,122.95,Sibuyan Island,Fringing,Arana Reef,,Romblon Islands,0,0,PHL
9007,Asia,Southeast Asia,Philippines,Romblon,12.11667,122.9,Sibuyan Island,Fringing,Reynoso Reef,,Romblon Islands,0,0,PHL
9008,Asia,Southeast Asia,Philippines,Romblon,12.2,122.88333,Sibuyan Island,Fringing,Carrasco Reef,,Romblon Islands,0,0,PHL
9009,Asia,Southeast Asia,Philippines,Romblon,12.25,122.88333,Sibuyan Island,Fringing,Roldan Reef,,Romblon Islands,0,0,PHL
9015,Asia,Southeast Asia,Philippines,Romblon,12.6,122.26667,Romblon Island,Fringing,Sabang Point,,Romblon Islands,0,0,PHL
9016,Asia,Southeast Asia,Philippines,Romblon,12.58333,122.25,Romblon Island,Fringing,Rosas Point,,Romblon Islands,0,0,PHL
9010,Asia,Southeast Asia,Philippines,Romblon,12.4,123.08333,Sibuyan Island,Fringing,Bennet Reef,,Romblon Islands,0,0,PHL
9011,Asia,Southeast Asia,Philippines,Romblon,12.3,123.03333,Sibuyan Island,Shoal,Montero Shoal,,Romblon Islands,0,0,PHL
9012,Asia,Southeast Asia,Philippines,Romblon,12.35,123.11667,Sibuyan Island,Fringing,Gamma Reef,,Romblon Islands,0,0,PHL
9013,Asia,Southeast Asia,Philippines,Romblon,12.25,123.11667,Sibuyan Island,Fringing,Tuma Reef,,Romblon Islands,0,0,PHL
7806,Asia,Southeast Asia,Philippines,Romblon,12.66667,122.23333,Romblon,Fringing,Cobrador Island,,Romblon Islands,0,0,PHL
8985,Asia,Southeast Asia,Philippines,Romblon,12.23333,121.98333,Tablas Island,Fringing,Looc Bay,,Romblon Islands,0,0,PHL
8986,Asia,Southeast Asia,Philippines,Romblon,12.18333,121.95,Tablas Island,Fringing,Tuctuc Point,,Romblon Islands,0,0,PHL
8987,Asia,Southeast Asia,Philippines,Romblon,12.16667,121.96667,Tablas Island,Fringing,Capid Point,,Romblon Islands,0,0,PHL
9996,Asia,Southeast Asia,Philippines,Samar,11.94167,124.36667,Almargo Is.,Fringing,Kirikiti Island,,Samar Island,0,0,PHL
9997,Asia,Southeast Asia,Philippines,Samar,11.91667,124.3,Almargo Is.,Fringing,Imelda,,Samar Island,0,0,PHL
9998,Asia,Southeast Asia,Philippines,Samar,11.91667,124.43333,Sto. Ni得,Fringing,Lanzanito,,Samar Island,0,0,PHL
10007,Asia,Southeast Asia,Philippines,Samar,11.71667,124.95,Samar,Fringing,Maqueda Bay,,Samar Island,0,0,PHL
10008,Asia,Southeast Asia,Philippines,Samar,11.70333,124.875,Maqueda Bay,Fringing,Mahaba Island,,Samar Island,0,0,PHL
10009,Asia,Southeast Asia,Philippines,Samar,11.69763,124.90773,Maqueda Bay,Fringing,Basiao Island,,Samar Island,0,0,PHL
10010,Asia,Southeast Asia,Philippines,Samar,11.75085,124.88075,Maqueda Bay,Fringing,Waray Bancao Reef,,Samar Island,0,0,PHL
10011,Asia,Southeast Asia,Philippines,Samar,11.75833,124.87,Maqueda Bay,Fringing,Darahuay Island ( Darajuay ),,Samar Island,0,0,PHL
9987,Asia,Southeast Asia,Philippines,Samar,11.08667,125.225,San Pedro Bay,Fringing,Mantucao Point,,Samar Island,0,0,PHL
9988,Asia,Southeast Asia,Philippines,Samar,11.09167,125.20833,San Pedro Bay,Fringing,Pinalanga Reef,,Samar Island,0,0,PHL
9989,Asia,Southeast Asia,Philippines,Samar,11.095,125.2,San Pedro Bay,Fringing,Maropapa,,Samar Island,0,0,PHL
9990,Asia,Southeast Asia,Philippines,Samar,11.11667,125.15833,San Pedro Bay,Fringing,Badungbadong Island,,Samar Island,0,0,PHL
9991,Asia,Southeast Asia,Philippines,Samar,11.11942,125.20325,San Pedro Bay,Fringing,Cabalagnan,,Samar Island,0,0,PHL
11170,Asia,Southeast Asia,Philippines,Samar,11.08333,125.23333,San Pedro Bay,Fringing,Hilaba,,,0,0,PHL
11171,Asia,Southeast Asia,Philippines,Samar,11.06667,125.21667,San Pedro Bay,Fringing,Pagubungon,,,0,0,PHL
11172,Asia,Southeast Asia,Philippines,Samar,11.06667,125.21667,San Pedro Bay,Fringing,Karawisan,,,0,0,PHL
11173,Asia,Southeast Asia,Philippines,Samar,11.1,125.2,San Pedro Bay,Fringing,Ka-Gotian,,,0,0,PHL
11174,Asia,Southeast Asia,Philippines,Samar,11.13333,125.23333,San Pedro Bay,Fringing,Mambucao,,,0,0,PHL
11175,Asia,Southeast Asia,Philippines,Samar,11.11667,125.2,San Pedro Bay,Fringing,Ferreras,,,0,0,PHL
11176,Asia,Southeast Asia,Philippines,Samar,11.15,125.16667,San Pedro Bay,Fringing,Canyoyo,,,0,0,PHL
11177,Asia,Southeast Asia,Philippines,Samar,11.13333,125.2,San Pedro Bay,Fringing,Odoc,,,0,0,PHL
11178,Asia,Southeast Asia,Philippines,Samar,11.08333,125.21667,San Pedro Bay,Fringing,Pinana-an,,,0,0,PHL
11179,Asia,Southeast Asia,Philippines,Samar,11.08333,125.21667,San Pedro Bay,Fringing,Marabut,,,0,0,PHL
11180,Asia,Southeast Asia,Philippines,Samar,11.05,125.23333,San Pedro Bay,Fringing,Alabat Point,,,0,0,PHL
11181,Asia,Southeast Asia,Philippines,Samar,11.03333,125.21667,San Pedro Bay,Fringing,Capinis Point,,,0,0,PHL
11183,Asia,Southeast Asia,Philippines,Samar,11.16667,125.13333,San Pedro Bay,Fringing,Panobolon Island ( Punubulu ),,,0,0,PHL
11184,Asia,Southeast Asia,Philippines,Samar,11.15,125.16667,San Pedro Bay,Fringing,Kapuluan Island,,,0,0,PHL
11185,Asia,Southeast Asia,Philippines,Samar,11.15,125.16667,San Pedro Bay,Fringing,Binocyahan,,,0,0,PHL
11186,Asia,Southeast Asia,Philippines,Samar,11.16667,125.18333,San Pedro Bay,Fringing,Ondang,,,0,0,PHL
11187,Asia,Southeast Asia,Philippines,Samar,11.16667,125.18333,San Pedro Bay,Fringing,Puluan,,,0,0,PHL
8361,Asia,Southeast Asia,Philippines,Samar,11.025,125.71667,Guiuan,Fringing,Bagongbanua,,Samar Island,0,0,PHL
9992,Asia,Southeast Asia,Philippines,Samar,11.8,124.31667,Samar Sea,Fringing,Maripipi Island,,Samar Island,0,0,PHL
9994,Asia,Southeast Asia,Philippines,Samar,11.91667,124.43333,Samar Sea,Fringing,Sto. Ni得 Island,,Samar Island,0,0,PHL
11169,Asia,Southeast Asia,Philippines,Samar,11.05,125.23333,San Pedro Bay,Fringing,Amam Bucali,,,0,0,PHL
9982,Asia,Southeast Asia,Philippines,Samar,11.16667,125.08333,Samar,Fringing/Patch/Shoal,San Pedro Bay,,Samar Island,0,0,PHL
9983,Asia,Southeast Asia,Philippines,Samar,11.11993,125.2077,San Pedro Bay,Fringing,Marabot ( Marabut ),,Samar Island,0,0,PHL
9984,Asia,Southeast Asia,Philippines,Samar,11.20833,125.11667,San Pedro Bay,Fringing,Panunubulon Island,,Samar Island,0,0,PHL
10847,Asia,Southeast Asia,Philippines,Sarangani,6,125.2,,Fringing,Sarangani Bay,,,0,0,PHL
10823,Asia,Southeast Asia,Philippines,Sarangani,6.03783,125.262,Sarangani Bay,Fringing,Lago Point,,,0,0,PHL
10843,Asia,Southeast Asia,Philippines,Sarangani,5.5,125.35,Sarangani Bay,Fringing,Tikang,,,0,0,PHL
12331,Asia,Southeast Asia,Philippines,Sarangani,5.79167,125.2,Sarangani Bay,Fringing,Malbong,,Mindanao,0,0,PHL
10836,Asia,Southeast Asia,Philippines,Sarangani,5.81667,124.9,Sarangani Bay,Fringing,Lumasan,,,0,0,PHL
10839,Asia,Southeast Asia,Philippines,Sarangani,5.83333,124.86667,Sarangani Bay,Fringing,Katubao,,,0,0,PHL
10845,Asia,Southeast Asia,Philippines,Sarangani,5.95,124.58333,,Fringing,Bacud Point,,,0,0,PHL
10844,Asia,Southeast Asia,Philippines,Sarangani,5.73333,125.2,Sarangani Bay,Fringing,Taluya Point,,,0,0,PHL
10824,Asia,Southeast Asia,Philippines,Sarangani,5.61667,125.3,Sarangani Bay,Fringing,Dongon,,,0,0,PHL
10825,Asia,Southeast Asia,Philippines,Sarangani,5.85,125.13333,Sarangani Bay,Fringing,Tinoto Bay,,,0,0,PHL
10826,Asia,Southeast Asia,Philippines,Sarangani,5.9,125.15,Sarangani Bay,Fringing,Linao Cove,,,0,0,PHL
10827,Asia,Southeast Asia,Philippines,Sarangani,5.8,125.13333,Sarangani Bay,Fringing,Tampuan Point,,,0,0,PHL
10829,Asia,Southeast Asia,Philippines,Sarangani,5.93333,125.3,Sarangani Bay,Fringing,Malapatan,,,0,0,PHL
10830,Asia,Southeast Asia,Philippines,Sarangani,5.86667,125.15,Sarangani Bay,Fringing,Tampat Point,,,0,0,PHL
10828,Asia,Southeast Asia,Philippines,Sarangani,5.98333,125.3,Sarangani Bay,Fringing,Kawas,,,0,0,PHL
10837,Asia,Southeast Asia,Philippines,Sarangani,5.5,125.36667,Sarangani Bay,Fringing,Tinaca,,,0,0,PHL
10838,Asia,Southeast Asia,Philippines,Sarangani,5.71667,125.23333,Sarangani Bay,Fringing,Gumasa,,,0,0,PHL
10834,Asia,Southeast Asia,Philippines,Sarangani,5.66667,125.26667,Sarangani Bay,Fringing,Nibong,,,0,0,PHL
10835,Asia,Southeast Asia,Philippines,Sarangani,5.78333,125.05,,Fringing,Tallak Point,,,0,0,PHL
10831,Asia,Southeast Asia,Philippines,Sarangani,5.63333,125.31667,Sarangani Bay,Fringing,Sagby Point,,,0,0,PHL
10832,Asia,Southeast Asia,Philippines,Sarangani,5.56667,125.3,Sarangani Bay,Fringing,Manibong,,,0,0,PHL
10833,Asia,Southeast Asia,Philippines,Sarangani,5.85,125.25,Sarangani Bay,Fringing,Bato Maputi Point,,,0,0,PHL
10840,Asia,Southeast Asia,Philippines,Sarangani,5.51667,125.31667,Sarangani Bay,Fringing,Hagdan Point,,,0,0,PHL
10841,Asia,Southeast Asia,Philippines,Sarangani,5.66667,125.28333,Sarangani Bay,Fringing,Burias Point,,,0,0,PHL
12480,Asia,Southeast Asia,Philippines,Sibutu,4.73333,119.23333,Sulu Archipelago,Fringing,Maranas Island,,Mindanao,0,0,PHL
12481,Asia,Southeast Asia,Philippines,Sibutu,4.71667,119.03333,Sulu Archipelago,Fringing,Panguan Island,,Mindanao,0,0,PHL
12466,Asia,Southeast Asia,Philippines,Sibutu,4.73333,119.4,Sulu Archipelago,Fringing/Barrier/Platform,Tumindao Island,,Mindanao,0,0,PHL
12467,Asia,Southeast Asia,Philippines,Sibutu,4.78333,119.48333,Sulu Archipelago,Fringing/Barrier/Platform,Sibutu Island,,Mindanao,0,0,PHL
12468,Asia,Southeast Asia,Philippines,Sibutu,4.9,119.4,Sulu Archipelago,Fringing,Omapoy Island ( Umapuy ),,Mindanao,0,0,PHL
12469,Asia,Southeast Asia,Philippines,Sibutu,4.76667,119.26667,Sulu Archipelago,Fringing,Adulinag Reef,,Mindanao,0,0,PHL
12470,Asia,Southeast Asia,Philippines,Sibutu,4.75,119.06667,Sulu Archipelago,Atoll,Alice Reef,,Mindanao,0,0,PHL
12471,Asia,Southeast Asia,Philippines,Sibutu,4.66667,119.08333,Sulu Archipelago,Atoll,Bajapa Reef,,Mindanao,0,0,PHL
12472,Asia,Southeast Asia,Philippines,Sibutu,4.63333,119.26667,Sulu Archipelago,Atoll,Meridian Reef,,Mindanao,0,0,PHL
12473,Asia,Southeast Asia,Philippines,Sibutu,4.45,119.26667,Sulu Archipelago,Shoal,Frances Reef,,Mindanao,0,0,PHL
12474,Asia,Southeast Asia,Philippines,Sibutu,4.58333,119.48333,Sulu Archipelago,Fringing,Saluag,,Mindanao,0,0,PHL
12475,Asia,Southeast Asia,Philippines,Sibutu,4.66667,119.4,Sulu Archipelago,Fringing,Sitangkai,,Mindanao,0,0,PHL
12476,Asia,Southeast Asia,Philippines,Sibutu,4.65,119.4,Sulu Archipelago,Fringing,Gusi,,Mindanao,0,0,PHL
12477,Asia,Southeast Asia,Philippines,Sibutu,4.61667,119.38333,Sulu Archipelago,Fringing,Buli Nusa,,Mindanao,0,0,PHL
12478,Asia,Southeast Asia,Philippines,Sibutu,4.71667,119.15,Sulu Archipelago,Fringing,Siluag Island,,Mindanao,0,0,PHL
12479,Asia,Southeast Asia,Philippines,Sibutu,4.73333,119.21667,Sulu Archipelago,Shoal,Blake Reef,,Mindanao,0,0,PHL
1029,Asia,Southeast Asia,Philippines,Siquijor,9.08333,123.7,Siquijor Island,Fringing,San Juan,,Siquijor,0,1,PHL
10358,Asia,Southeast Asia,Philippines,Siquijor,9.11667,123.51667,Siquijor Island,Fringing,Solang-on,,,0,0,PHL
10481,Asia,Southeast Asia,Philippines,Siquijor,9.26667,123.64167,,Fringing,Enrique Villanueva,,,0,0,PHL
12556,Asia,Southeast Asia,Philippines,Siquijor,9.2185,123.48733,Cangalwang,Fringing,Dumanhog,,Visayas,0,0,PHL
12557,Asia,Southeast Asia,Philippines,Siquijor,9.28867,123.63867,Tulapos,Fringing,Tulapos,,Visayas,0,0,PHL
3996,Asia,Southeast Asia,Philippines,Siquijor,9.23333,123.45,Siquijor Island,Fringing,Tongo Point,,,0,1,PHL
3997,Asia,Southeast Asia,Philippines,Siquijor,9.26667,123.68333,Siquijor Island,Shoal,Daquit Shoal ( Talingting ),,,0,1,PHL
3998,Asia,Southeast Asia,Philippines,Siquijor,9.2,123.66667,Siquijor Island,,Maria,,,0,1,PHL
